dia_semana,valor,transacoes
Domingo,1843898.74,3884
Quarta,1438653.71,3212
Quinta,1528275.53,3030
Sabado,2395787.3,5497
Segunda,1522716.33,2916
Sexta,1863980.32,3810
Terca,1171617.93,2453
