faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),810,1215047.44,9.555267193582635
Gen X (1965-1980),2481,3732330.21,29.267429515158668
Gen Z (1997-2012),1120,1240085.74,13.212221304706853
Millennials (1981-1996),4033,5530367.39,47.575793323109586
Nao Informado,2,678.34,0.02359325232983367
Silent (antes 1946),31,46420.74,0.3656954111124218
