perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,13629,59298839.97,4350.931100594321,7.412942989214176,17.43,55.1
Premium,17909,25179114.76,1405.9475548606847,5.0582947121559,22.91,23.4
Potencial,21488,15691224.91,730.2319857594937,3.3508935219657485,27.48,14.58
Pontual,25155,7456152.78,296.4083792486583,2.0176903200159013,32.18,6.93
