shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,19122,34376122.76,1797.7263236063172,4467,18545184.43,4151.597141258115,3370,6642775.0,1971.1498516320476,5137,6130015.81,1193.306562195834,6148,3058147.52,497.421522446324,4823,22673803.65,4701.182593821272,4704,6721930.38,1428.9817984693877,4794,3532080.6,736.7710888610764,4801,1448308.1300000001,301.66801291397627,3012,31.94
Garten Shopping,16023,20080922.99,1253.2561311864195,2450,8216398.03,3353.6318489795917,2636,4176460.74,1584.3933004552352,4585,4748452.31,1035.6493587786258,6352,2939611.91,462.78525031486146,2300,9997869.12,4346.899617391304,3634,5098748.44,1403.067815079802,4600,3350042.42,728.2700913043478,5489,1634263.01,297.7341974858808,1228,18.66
Neumarkt Shopping,13513,19361906.69,1432.835542810627,3193,10057237.59,3149.7768838083307,2527,3884028.81,1537.0117965967552,3505,3465174.95,988.6376462196862,4288,1955465.34,456.03202891791045,2528,11077359.46,4381.866875000001,3134,4400762.06,1404.1997638800253,3624,2651333.46,731.6041556291391,4227,1232451.71,291.5665270877691,1477,17.99
Continente Shopping,15871,19215410.93,1210.7246506206288,2140,6749852.23,3154.1365560747668,2487,4284651.9,1722.8194209891437,4681,5066501.03,1082.3544178594318,6563,3114405.77,474.5399619076642,2269,9164654.35,4039.07199206699,3676,5121873.68,1393.3279869423286,4582,3339432.19,728.8154059362723,5344,1589450.71,297.42715381736525,1246,17.85
Nações Shopping,8017,8160677.88,1017.9216514905825,774,2259194.25,2918.8556201550387,1000,1688252.17,1688.25217,2325,2448557.07,1053.1428258064516,3918,1764674.39,450.4018351199591,912,3341933.58,3664.400855263158,1570,2183202.73,1390.5749872611466,2357,1702792.88,722.4407636826473,3178,932748.6900000001,293.5017904342354,430,7.58
Norte Shopping,5635,6430291.17,1141.1341916592723,767,2108835.94,2749.4601564537156,981,1663521.33,1695.740397553517,1669,1677989.99,1005.3864529658478,2218,979943.91,441.8142064923355,797,3043219.81,3818.3435508155585,1191,1652597.47,1387.5713434089,1531,1115543.36,728.6370738079687,2116,618930.53,292.5002504725898,426,5.97
