shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Garten Shopping,Premium,5,Beleza e Bem-estar,231807.82,6.41,677,535
Garten Shopping,Premium,6,Gastronomia,215308.24,5.95,2167,1006
Garten Shopping,Premium,7,Casa e Decoração,199807.92,5.52,610,460
Garten Shopping,Premium,8,Presentes e Acessórios,159831.84,4.42,828,625
Garten Shopping,Premium,9,Infantil,154379.73,4.27,605,477
Garten Shopping,Premium,10,Ótica,150456.76,4.16,150,130
Garten Shopping,VIP,1,Moda,2340718.63,32.7,4686,1826
Garten Shopping,VIP,2,Joalheria,1767404.67,24.69,449,375
Garten Shopping,VIP,3,Serviços,729017.91,10.19,470,272
Garten Shopping,VIP,4,Telefonia,546147.63,7.63,156,113
Garten Shopping,VIP,5,Calçados,386129.11,5.39,1208,811
Garten Shopping,VIP,6,Gastronomia,343469.14,4.8,3265,1180
Garten Shopping,VIP,7,Beleza e Bem-estar,311162.8,4.35,859,640
Garten Shopping,VIP,8,Esportes,250683.92,3.5,638,477
Garten Shopping,VIP,9,Eletrônicos,243913.61,3.41,133,114
Garten Shopping,VIP,10,Infantil,238877.0,3.34,811,567
Nações Shopping,Pontual,1,Moda,854658.49,52.53,3186,2213
Nações Shopping,Pontual,2,Beleza e Bem-estar,165036.46,10.14,874,693
Nações Shopping,Pontual,3,Infantil,118603.28,7.29,533,468
Nações Shopping,Pontual,4,Calçados,110439.82,6.79,580,492
Nações Shopping,Pontual,5,Casa e Decoração,82595.35,5.08,380,332
Nações Shopping,Pontual,6,Esportes,81656.27,5.02,310,293
Nações Shopping,Pontual,7,Gastronomia,72355.83,4.45,1076,643
Nações Shopping,Pontual,8,Calçados Femininos,60541.54,3.72,131,125
Nações Shopping,Pontual,9,Joalheria,46721.270000000004,2.87,115,108
Nações Shopping,Pontual,10,Pets,34536.92,2.12,228,205
Nações Shopping,Potencial,1,Moda,1083263.5,47.93,3130,1593
Nações Shopping,Potencial,2,Beleza e Bem-estar,183104.75,8.1,870,618
Nações Shopping,Potencial,3,Casa e Decoração,179098.56,7.92,439,328
Nações Shopping,Potencial,4,Infantil,160733.21,7.11,551,424
Nações Shopping,Potencial,5,Calçados,149210.27,6.6,638,482
Nações Shopping,Potencial,6,Esportes,146210.62,6.47,392,328
Nações Shopping,Potencial,7,Calçados Femininos,130958.18,5.79,185,172
Nações Shopping,Potencial,8,Joalheria,99710.18,4.41,150,129
Nações Shopping,Potencial,9,Gastronomia,83675.32,3.7,1230,540
Nações Shopping,Potencial,10,Farmácias,44209.0,1.96,282,226
Nações Shopping,Premium,1,Moda,705207.79,45.66,1640,718
Nações Shopping,Premium,2,Casa e Decoração,161664.86,10.47,266,197
Nações Shopping,Premium,3,Joalheria,150184.97,9.72,127,108
Nações Shopping,Premium,4,Beleza e Bem-estar,107164.11,6.94,438,309
Nações Shopping,Premium,5,Infantil,97432.90000000001,6.31,337,231
Nações Shopping,Premium,6,Calçados,81275.02,5.26,316,230
Nações Shopping,Premium,7,Esportes,78123.29000000001,5.06,210,159
Nações Shopping,Premium,8,Calçados Femininos,65778.45,4.26,82,76
Nações Shopping,Premium,9,Gastronomia,52912.78,3.43,860,285
Nações Shopping,Premium,10,Eletrônicos,44669.0,2.89,18,17
Nações Shopping,VIP,1,Moda,798902.72,40.1,1535,568
Nações Shopping,VIP,2,Joalheria,301108.1,15.12,116,91
Nações Shopping,VIP,3,Casa e Decoração,205323.43,10.31,291,173
Nações Shopping,VIP,4,Eletrônicos,152377.14,7.65,33,30
Nações Shopping,VIP,5,Beleza e Bem-estar,116468.55,5.85,498,287
Nações Shopping,VIP,6,Gastronomia,101938.31,5.12,1398,333
Nações Shopping,VIP,7,Infantil,87278.59,4.38,316,203
Nações Shopping,VIP,8,Esportes,84913.21,4.26,196,150
Nações Shopping,VIP,9,Calçados,76859.68,3.86,296,206
Nações Shopping,VIP,10,Calçados Femininos,66937.01,3.36,70,64
Neumarkt Shopping,Pontual,1,Moda,591254.04,33.65,2338,1783
Neumarkt Shopping,Pontual,2,Calçados,234534.84,13.35,788,728
Neumarkt Shopping,Pontual,3,Beleza e Bem-estar,222290.87,12.65,1188,943
Neumarkt Shopping,Pontual,4,Casa e Decoração,179030.55,10.19,857,722
Neumarkt Shopping,Pontual,5,Esportes,146005.51,8.31,498,467
Neumarkt Shopping,Pontual,6,Gastronomia,120532.76,6.86,1489,953
Neumarkt Shopping,Pontual,7,Presentes e Acessórios,75033.14,4.27,296,276
Neumarkt Shopping,Pontual,8,Joalheria,72439.0,4.12,158,154
Neumarkt Shopping,Pontual,9,Livrarias,58551.43,3.33,467,404
Neumarkt Shopping,Pontual,10,Ótica,57448.15,3.27,110,107
Neumarkt Shopping,Potencial,1,Moda,1144838.74,37.2,3416,2059
Neumarkt Shopping,Potencial,2,Beleza e Bem-estar,367902.14,11.95,1604,1131
Neumarkt Shopping,Potencial,3,Calçados,335200.43,10.89,940,789
Neumarkt Shopping,Potencial,4,Casa e Decoração,279816.79,9.09,1048,790
Neumarkt Shopping,Potencial,5,Esportes,212798.22,6.91,624,535
Neumarkt Shopping,Potencial,6,Gastronomia,206339.83,6.7,2310,1164
Neumarkt Shopping,Potencial,7,Joalheria,190228.41,6.18,253,234
Neumarkt Shopping,Potencial,8,Presentes e Acessórios,123407.12,4.01,425,366
Neumarkt Shopping,Potencial,9,Ótica,121296.62,3.94,147,140
Neumarkt Shopping,Potencial,10,Infantil,96045.62,3.12,381,322
Neumarkt Shopping,Premium,1,Moda,1180810.84,36.1,3114,1671
Neumarkt Shopping,Premium,2,Beleza e Bem-estar,377092.22,11.53,1525,965
Neumarkt Shopping,Premium,3,Joalheria,305245.15,9.33,314,266
Neumarkt Shopping,Premium,4,Casa e Decoração,283270.76,8.66,929,656
Neumarkt Shopping,Premium,5,Calçados,258188.65,7.89,770,613
Neumarkt Shopping,Premium,6,Gastronomia,226407.62,6.92,2297,1088
Neumarkt Shopping,Premium,7,Telefonia,170994.69,5.23,71,57
Neumarkt Shopping,Premium,8,Ótica,170077.24,5.2,131,119
Neumarkt Shopping,Premium,9,Esportes,155001.71,4.74,482,402
Neumarkt Shopping,Premium,10,Presentes e Acessórios,143996.38,4.4,353,300
Neumarkt Shopping,VIP,1,Moda,2508598.5100000002,30.85,5375,2288
Neumarkt Shopping,VIP,2,Joalheria,1488988.15,18.31,703,551
Neumarkt Shopping,VIP,3,Beleza e Bem-estar,731374.28,8.99,2632,1491
Neumarkt Shopping,VIP,4,Gastronomia,627491.49,7.72,5895,1868
Neumarkt Shopping,VIP,5,Serviços,530179.69,6.52,833,450
Neumarkt Shopping,VIP,6,Telefonia,495984.29,6.1,142,99
Neumarkt Shopping,VIP,7,Eletrônicos,491406.33,6.04,253,213
Neumarkt Shopping,VIP,8,Casa e Decoração,442885.77,5.45,1326,889
Neumarkt Shopping,VIP,9,Calçados,411444.59,5.06,1068,798
Neumarkt Shopping,VIP,10,Moda Feminina,403185.19,4.96,427,329
Norte Shopping,Pontual,1,Moda,245410.88,27.8,1019,799
Norte Shopping,Pontual,2,Beleza e Bem-estar,127874.32,14.48,740,592
Norte Shopping,Pontual,3,Esportes,113806.51000000001,12.89,335,309
Norte Shopping,Pontual,4,Calçados,95026.27,10.76,386,338
Norte Shopping,Pontual,5,Casa e Decoração,91197.62,10.33,395,347
Norte Shopping,Pontual,6,Eletrodomésticos,47521.09,5.38,236,213
Norte Shopping,Pontual,7,Gastronomia,42094.58,4.77,570,389
Norte Shopping,Pontual,8,Supermercado,40395.95,4.58,280,223
Norte Shopping,Pontual,9,Infantil,39908.9,4.52,222,191
Norte Shopping,Pontual,10,Ótica,39585.49,4.48,81,79
Norte Shopping,Potencial,1,Moda,423827.55,28.96,1334,862
Norte Shopping,Potencial,2,Casa e Decoração,186987.29,12.77,599,457
Norte Shopping,Potencial,3,Eletrodomésticos,162481.45,11.1,330,264
Norte Shopping,Potencial,4,Beleza e Bem-estar,150943.7,10.31,768,551
Norte Shopping,Potencial,5,Esportes,140558.92,9.6,369,310
Norte Shopping,Potencial,6,Calçados,112603.84,7.69,372,296
Norte Shopping,Potencial,7,Supermercado,86830.41,5.93,426,264
Norte Shopping,Potencial,8,Eletrônicos,75560.8,5.16,74,70
Norte Shopping,Potencial,9,Infantil,65765.37,4.49,285,226
Norte Shopping,Potencial,10,Telefonia,58137.66,3.97,47,41
Norte Shopping,Premium,1,Eletrodomésticos,339490.04,23.9,334,252
Norte Shopping,Premium,2,Moda,271697.59,19.13,893,518
Norte Shopping,Premium,3,Casa e Decoração,194884.12,13.72,467,330
Norte Shopping,Premium,4,Eletrônicos,146011.44,10.28,66,61
Norte Shopping,Premium,5,Beleza e Bem-estar,114668.4,8.07,513,353
Norte Shopping,Premium,6,Supermercado,77476.04,5.45,399,213
Norte Shopping,Premium,7,Telefonia,72511.84,5.1,30,27
Norte Shopping,Premium,8,Infantil,71651.6,5.04,260,186
Norte Shopping,Premium,9,Esportes,67770.37,4.77,185,165
Norte Shopping,Premium,10,Calçados,64358.15,4.53,231,175
Norte Shopping,VIP,1,Eletrodomésticos,333281.14,17.17,355,233
Norte Shopping,VIP,2,Moda,305328.31,15.73,976,517
Norte Shopping,VIP,3,Serviços,271487.73,13.99,274,180
Norte Shopping,VIP,4,Eletrônicos,259316.19,13.36,90,77
Norte Shopping,VIP,5,Casa e Decoração,191983.12,9.89,475,325
Norte Shopping,VIP,6,Telefonia,147244.46,7.59,44,31
Norte Shopping,VIP,7,Beleza e Bem-estar,125040.0,6.44,555,359
Norte Shopping,VIP,8,Supermercado,118457.71,6.1,587,266
Norte Shopping,VIP,9,Gastronomia,94524.86,4.87,1402,512
Norte Shopping,VIP,10,Joalheria,94429.99,4.86,65,52
