shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,19122,34376122.76,2.992364815395879,3.041575149042987,3.3084928354774603,9.342432799916327,1797.7263236063172,3605,14709961.12,4080.433042995839,5932,12060929.48,2033.197821982468,5451,5821198.89,1067.9139405613648,4134,1784033.27,431.5513473633285,31.94
Garten Shopping,16023,20080922.99,2.9593084940398175,2.9769081944704485,2.8988953379516946,8.83511202646196,1253.2561311864195,2220,6245792.11,2813.4198693693697,4507,7489101.43,1661.6599578433547,5185,4789268.74,923.6776740597879,4111,1556760.71,378.68175869618096,18.66
Neumarkt Shopping,13513,19361906.69,3.1075260859912675,3.1047879819433137,3.035447346999186,9.247761414933768,1432.835542810627,2546,7982475.39,3135.3006245090337,3909,6528717.22,1670.1758045535942,3968,3675759.36,926.3506451612903,3090,1174954.72,380.24424595469253,17.99
Continente Shopping,15871,19215410.93,2.983050847457627,3.0316300170121604,2.9080713250582826,8.92275218952807,1210.7246506206288,2287,6147775.15,2688.1395496283344,4546,6862967.31,1509.6716476022877,5235,4709904.36,899.6951977077365,3803,1494764.11,393.04867473047597,17.85
Nações Shopping,8017,8160677.88,2.9659473618560557,2.792940002494699,2.709991268554322,8.468878632905076,1017.9216514905825,918,2315271.31,2522.082037037037,2091,2833061.18,1354.8833955045434,2662,2152522.39,808.6109654395192,2346,859823.0,366.50596760443307,7.58
Norte Shopping,5635,6430291.17,2.980301685891748,2.878438331854481,2.8267968056787933,8.685536823425021,1141.1341916592723,773,1791926.01,2318.1449029754203,1493,2160595.48,1447.150354989953,1820,1885017.81,1035.7240714285715,1549,592751.87,382.6674435119432,5.97
