genero,qtd_clientes,valor_total,pct_clientes
Feminino,1140,708936.55,69.9815837937385
Masculino,484,347001.62,29.711479435236342
Nao Informado,4,604.46,0.24554941682013504
Outro,1,146.62,0.06138735420503376
