perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,2488,41756096.29,582.9403538064311,4.509244372990354,35.9,84.93
Premium,1146,4113509.91,532.3702650552385,2.9354275741710296,16.53,8.37
Potencial,1422,2381247.4,449.9032780167461,2.5569620253164556,20.52,4.84
Pontual,1875,913841.55,270.88369156159695,1.8277333333333334,27.05,1.86
