perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,1013,2316277.0100000002,7.9565646594274435,4.562685093780849,4.769002961500494,4.512339585389931,13.844027640671273,2286.551836130306,14.62,32.68
Premium,1849,2555435.3,3.656571119524067,3.3482963764196865,3.8069226608977824,3.715521903731747,10.870740941049215,1382.0634396971334,26.68,36.05
Potencial,2637,1812384.05,1.919226393629124,2.83352294273796,2.540766021994691,2.640121350018961,8.014410314751611,687.290121350019,38.05,25.57
Pontual,1432,404291.32,1.2318435754189945,1.7527932960893855,1.550977653631285,1.6675977653631284,4.971368715083799,282.3263407821229,20.66,5.7
