perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,816,3242099.56,3973.161225490196,5.5870098039215685,11.77,45.74
Premium,1232,1722447.97,1398.0908847402598,4.137175324675325,17.78,24.3
Potencial,1865,1350418.24,724.0848471849866,3.1823056300268098,26.91,19.05
Pontual,3018,773421.91,256.2696852220013,2.006295559973492,43.54,10.91
