perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Zara;19281,5;23,04;43;37
Premium;Balneário Shopping;Feminino;2;Ugg;11038,15;13,19;4;4
Premium;Balneário Shopping;Feminino;3;Sephora;10127,3;12,1;22;19
Premium;Balneário Shopping;Feminino;4;Renner;9286,57;11,1;34;26
Premium;Balneário Shopping;Feminino;5;Centauro;8950,470000000001;10,7;19;17
Premium;Balneário Shopping;Feminino;6;Track&Field;5593,5;6,69;5;4
Premium;Balneário Shopping;Feminino;7;Shoulder;5547,51;6,63;5;5
Premium;Balneário Shopping;Feminino;8;Life Vivara;5048,5;6,03;8;8
Premium;Balneário Shopping;Feminino;9;Brooksfield;4749,9;5,68;1;1
Premium;Balneário Shopping;Feminino;10;Riachuelo;4046,2400000000002;4,84;14;14
Premium;Balneário Shopping;Masculino;1;Zara;8344,75;25,25;14;10
Premium;Balneário Shopping;Masculino;2;Vivara;3680,0;11,13;1;1
Premium;Balneário Shopping;Masculino;3;Diesel;3450,0;10,44;1;1
Premium;Balneário Shopping;Masculino;4;Maze;3034,61;9,18;1;1
Premium;Balneário Shopping;Masculino;5;Padrão;2699,0;8,17;1;1
Premium;Balneário Shopping;Masculino;6;Monte Carlo Joias;2689,0;8,14;1;1
Premium;Balneário Shopping;Masculino;7;Rip Curl;2399,99;7,26;2;1
Premium;Balneário Shopping;Masculino;8;Renner;2308,5;6,98;6;6
Premium;Balneário Shopping;Masculino;9;World Tennis;2238,95;6,77;5;4
Premium;Balneário Shopping;Masculino;10;The North Face;2207,0;6,68;2;2
Premium;Continente Shopping;Feminino;1;Vivara;12635,0;17,84;6;6
Premium;Continente Shopping;Feminino;2;Renner;9194,85;12,98;37;31
Premium;Continente Shopping;Feminino;3;C&A;8182,26;11,55;22;21
Premium;Continente Shopping;Feminino;4;Nike Unite;7439,68;10,51;19;15
Premium;Continente Shopping;Feminino;5;Riachuelo;6596,56;9,32;23;20
Premium;Continente Shopping;Feminino;6;Damyller ;5767,0;8,14;5;5
Premium;Continente Shopping;Feminino;7;Lanzara;5590,0;7,89;2;2
Premium;Continente Shopping;Feminino;8;Brooksfield;5418,8;7,65;5;5
Premium;Continente Shopping;Feminino;9;DEMOCRATA;5004,4;7,07;8;8
Premium;Continente Shopping;Feminino;10;Altenburg;4986,8;7,04;4;3
Premium;Continente Shopping;Masculino;1;Vivara;16750,4;26,25;6;5
Premium;Continente Shopping;Masculino;2;iPlace Mobile;8746,65;13,71;2;2
Premium;Continente Shopping;Masculino;3;Companhia da Moda;7507,62;11,77;4;4
Premium;Continente Shopping;Masculino;4;Life Vivara;5630,0;8,82;3;3
Premium;Continente Shopping;Masculino;5;Exclusiva Colchões;4562,97;7,15;1;1
Premium;Continente Shopping;Masculino;6;Nike Unite;4423,85;6,93;8;8
Premium;Continente Shopping;Masculino;7;Renner;4354,22;6,82;8;7
Premium;Continente Shopping;Masculino;8;Magazine Luiza;3999,0;6,27;1;1
Premium;Continente Shopping;Masculino;9;Audithorium Menswear;3934,38;6,17;3;2
Premium;Continente Shopping;Masculino;10;DEMOCRATA;3902,2;6,12;6;6
Premium;Garten Shopping;Feminino;1;Renner;20895,65;21,49;80;65
Premium;Garten Shopping;Feminino;2;Levi's;11181,46;11,5;15;14
Premium;Garten Shopping;Feminino;3;Shoulder;10079,91;10,36;12;10
Premium;Garten Shopping;Feminino;4;Havan;8879,13;9,13;31;27
Premium;Garten Shopping;Feminino;5;Riachuelo;8115,1;8,34;31;27
Premium;Garten Shopping;Feminino;6;Maze Skate;7938,79;8,16;6;6
Premium;Garten Shopping;Feminino;7;Adidas;7621,55;7,84;12;11
Premium;Garten Shopping;Feminino;8;Chuá Brand;7568,59;7,78;7;6
Premium;Garten Shopping;Feminino;9;VIRUS 41;7498,29;7,71;13;12
Premium;Garten Shopping;Feminino;10;C&A;7476,25;7,69;37;30
Premium;Garten Shopping;Masculino;1;Vivara ;19719,0;27,63;10;10
Premium;Garten Shopping;Masculino;2;Brooksfield;13208,4;18,51;7;6
Premium;Garten Shopping;Masculino;3;Levi's;7356,36;10,31;13;9
Premium;Garten Shopping;Masculino;4;Audithorium;5651,91;7,92;5;5
Premium;Garten Shopping;Masculino;5;Centauro;4895,71;6,86;10;9
Premium;Garten Shopping;Masculino;6;JCanedo;4630,7300000000005;6,49;4;4
Premium;Garten Shopping;Masculino;7;Claro;4623,99;6,48;1;1
Premium;Garten Shopping;Masculino;8;Magazine Luiza;4198,0;5,88;2;2
Premium;Garten Shopping;Masculino;9;Nxt;3660,0;5,13;1;1
Premium;Garten Shopping;Masculino;10;Purpurata;3416,2000000000003;4,79;3;3
Premium;Nações Shopping;Feminino;1;Renner;9121,4;19,95;19;17
Premium;Nações Shopping;Feminino;2;Luz da Lua;6264,0;13,7;6;5
Premium;Nações Shopping;Feminino;3;C&A;5793,4800000000005;12,67;20;15
Premium;Nações Shopping;Feminino;4;Arezzo;5067,03;11,08;6;6
Premium;Nações Shopping;Feminino;5;Békko;3867,4;8,46;3;3
Premium;Nações Shopping;Feminino;6;Riachuelo;3493,0;7,64;9;8
Premium;Nações Shopping;Feminino;7;Vivara;3480,0;7,61;4;4
Premium;Nações Shopping;Feminino;8;Samsung;2925,0;6,4;1;1
Premium;Nações Shopping;Feminino;9;Cassol Centerlar;2912,29;6,37;5;5
Premium;Nações Shopping;Feminino;10;Beagle;2795,8900000000003;6,12;3;3
Premium;Nações Shopping;Masculino;1;Beagle;6303,79;23,98;8;5
Premium;Nações Shopping;Masculino;2;Békko;4783,41;18,2;4;3
Premium;Nações Shopping;Masculino;3;Samsung;3155,0;12,0;2;2
Premium;Nações Shopping;Masculino;4;Gisdany;2936,8;11,17;1;1
Premium;Nações Shopping;Masculino;5;Renner;2088,81;7,95;8;4
Premium;Nações Shopping;Masculino;6;Luz da Lua;1599,8;6,09;2;2
Premium;Nações Shopping;Masculino;7;FATIMA ESPORTES;1486,44;5,65;3;3
Premium;Nações Shopping;Masculino;8;JCanedo;1426,85;5,43;3;1
Premium;Nações Shopping;Masculino;9;Pandora;1319,0;5,02;1;1
Premium;Nações Shopping;Masculino;10;Pittol;1189,76;4,53;5;2
Premium;Neumarkt Shopping;Feminino;1;Renner;14794,210000000001;23,03;41;35
Premium;Neumarkt Shopping;Feminino;2;Vivara;11018,0;17,15;5;5
Premium;Neumarkt Shopping;Feminino;3;Ótica Chroma ;8268,0;12,87;3;3
Premium;Neumarkt Shopping;Feminino;4;Riachuelo;5750,9;8,95;21;19
Premium;Neumarkt Shopping;Feminino;5;Idéli.Oui;4775,0;7,43;3;3
Premium;Neumarkt Shopping;Feminino;6;Maze;4382,8;6,82;4;3
Premium;Neumarkt Shopping;Feminino;7;Authentic Feet;4297,45;6,69;5;4
Premium;Neumarkt Shopping;Feminino;8;Havan;4264,16;6,64;21;17
Premium;Neumarkt Shopping;Feminino;9;Shoulder;3903,0;6,08;4;4
Premium;Neumarkt Shopping;Feminino;10;Le Lis ;2776,0;4,32;1;1
Premium;Neumarkt Shopping;Masculino;1;Vivara;9560,0;27,44;3;3
Premium;Neumarkt Shopping;Masculino;2;Cia do Homem;4848,8;13,92;5;5
Premium;Neumarkt Shopping;Masculino;3;Victor Hugo;3915,0;11,24;1;1
Premium;Neumarkt Shopping;Masculino;4;Cavezzale;3251,2;9,33;4;3
Premium;Neumarkt Shopping;Masculino;5;Centauro;2749,95;7,89;5;5
Premium;Neumarkt Shopping;Masculino;6;General Lyy;2578,87;7,4;5;4
Premium;Neumarkt Shopping;Masculino;7;Idéli.Oui;2447,0;7,02;2;2
Premium;Neumarkt Shopping;Masculino;8;Renner;2084,6;5,98;10;6
Premium;Neumarkt Shopping;Masculino;9;Swarovski;1899,0;5,45;2;2
Premium;Neumarkt Shopping;Masculino;10;Havan;1502,84;4,31;5;5
Premium;Norte Shopping;Feminino;1;Samsung;6771,01;19,4;2;2
Premium;Norte Shopping;Feminino;2;Renner;6126,13;17,55;16;16
Premium;Norte Shopping;Feminino;3;Havan;5734,2300000000005;16,43;13;11
Premium;Norte Shopping;Feminino;4;Riachuelo;4064,54;11,65;14;13
Premium;Norte Shopping;Feminino;5;Motorola;2738,0;7,85;2;2
Premium;Norte Shopping;Feminino;6;Pittol;2642,46;7,57;8;6
Premium;Norte Shopping;Feminino;7;Atacadão;2196,35;6,29;15;12
Premium;Norte Shopping;Feminino;8;Centauro;1991,81;5,71;12;10
Premium;Norte Shopping;Feminino;9;Toni Toys ;1484,89;4,25;6;4
Premium;Norte Shopping;Feminino;10;Superlegal Brinquedos;1149,9;3,29;5;4
Premium;Norte Shopping;Masculino;1;Havan;5908,72;18,25;10;9
Premium;Norte Shopping;Masculino;2;Samsung;5883,0;18,17;2;2
Premium;Norte Shopping;Masculino;3;JCanedo;5092,87;15,73;5;4
Premium;Norte Shopping;Masculino;4;Cia do Terno;4113,3;12,7;8;4
Premium;Norte Shopping;Masculino;5;Motorola;2267,0;7,0;1;1
Premium;Norte Shopping;Masculino;6;Pittol;2071,8;6,4;4;4
Premium;Norte Shopping;Masculino;7;Renner;2058,7;6,36;3;3
Premium;Norte Shopping;Masculino;8;Bkko;1989,6;6,15;2;2
Premium;Norte Shopping;Masculino;9;Hering;1641,8500000000001;5,07;6;6
Premium;Norte Shopping;Masculino;10;Casas Bahia;1349,0;4,17;1;1
VIP;Balneário Shopping;Feminino;1;Vivara;128044,01999999999;28,38;21;17
VIP;Balneário Shopping;Feminino;2;Zara;108268,51;24,0;196;129
