perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,1007,2279324.99,7.980139026812314,4.570009930486594,4.76266137040715,4.485600794438928,13.818272095332672,2263.4806256206557,14.53,32.16
Premium,1897,2581044.05,3.617817606747496,3.3510806536636797,3.8017923036373222,3.7053241960991037,10.858197153400106,1360.59254085398,27.37,36.41
Potencial,2609,1823222.68,1.915293215791491,2.8091222690686086,2.5335377539287083,2.6462246071291684,7.988884630126485,698.8204982752012,37.64,25.72
Pontual,1418,404795.96,1.2341325811001411,1.7665726375176305,1.5338504936530324,1.652327221438646,4.952750352609309,285.46964739069114,20.46,5.71
