perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,1348,3017850.48,8.565281899109792,4.4777448071216615,4.731454005934718,4.566023738872404,13.775222551928783,2238.761483679525,14.76,32.37
Premium,2672,3871931.53,4.218937125748503,3.37687125748503,3.7552395209580838,3.749251497005988,10.881362275449101,1449.0761714071855,29.26,41.53
Potencial,3035,1968363.27,2.2477759472817134,2.8032948929159804,2.569357495881384,2.6494233937397036,8.022075782537067,648.5546194398682,33.23,21.11
Pontual,2078,464494.3,1.3383060635226178,1.8440808469682386,1.5346487006737248,1.532723772858518,4.911453320500481,223.52949951876803,22.75,4.98
