perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1090,4454021.05,4086.257844036697,6.374311926605505,11.93,47.78
Premium,1609,2242431.15,1393.6800186451212,5.178993163455562,17.62,24.05
Potencial,2194,1572957.47,716.9359480401093,3.6390154968094803,24.02,16.87
Pontual,4240,1053229.91,248.40328066037733,2.1596698113207546,46.43,11.3
