perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,3078,46613938.7,15144.229597141002,4.790448343079922,33.7,81.85
Premium,1620,5810425.49,3586.6824012345683,3.5765432098765433,17.74,10.2
Potencial,2035,3390446.5100000002,1666.0670810810811,3.1975429975429974,22.28,5.95
Pontual,2400,1136067.0,473.36125,2.24,26.28,1.99
