perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Zara;54231,5;35,58;105;74
Premium;Balneário Shopping;Feminino;2;Sephora;18679,68;12,25;36;28
Premium;Balneário Shopping;Feminino;3;Renner;17580,1;11,53;63;39
Premium;Balneário Shopping;Feminino;4;Altenburg;13254,119999999999;8,7;13;11
Premium;Balneário Shopping;Feminino;5;Kipling;11555,9;7,58;8;8
Premium;Balneário Shopping;Feminino;6;LE LIS BLANC DEUX;11245,6;7,38;9;7
Premium;Balneário Shopping;Feminino;7;Shoulder;8451,84;5,54;17;15
Premium;Balneário Shopping;Feminino;8;Centauro;6803,47;4,46;28;25
Premium;Balneário Shopping;Feminino;9;Schutz;5356,9;3,51;7;6
Premium;Balneário Shopping;Feminino;10;Souq ;5267,0;3,46;5;5
Premium;Balneário Shopping;Masculino;1;Zara;17000,25;39,73;27;19
Premium;Balneário Shopping;Masculino;2;Victor Hugo;4056,5;9,48;1;1
Premium;Balneário Shopping;Masculino;3;Centauro;3273,77;7,65;6;6
Premium;Balneário Shopping;Masculino;4;Outback Steakhouse;3005,73;7,02;6;4
Premium;Balneário Shopping;Masculino;5;Tok&Stok;2847,8;6,65;2;2
Premium;Balneário Shopping;Masculino;6;Renner;2643,8999999999996;6,18;5;5
Premium;Balneário Shopping;Masculino;7;LE LIS BLANC DEUX;2561,52;5,99;2;2
Premium;Balneário Shopping;Masculino;8;Richard's;2546,0;5,95;1;1
Premium;Balneário Shopping;Masculino;9;Rip Curl;2479,99;5,8;2;2
Premium;Balneário Shopping;Masculino;10;The North Face;2379,0;5,56;2;1
Premium;Continente Shopping;Feminino;1;Exclusiva Colchões;12118,8;14,37;5;3
Premium;Continente Shopping;Feminino;2;Magazine Luiza;11870,49;14,08;7;6
Premium;Continente Shopping;Feminino;3;Renner;9962,2;11,81;56;46
Premium;Continente Shopping;Feminino;4;Nike Unite;8948,550000000001;10,61;24;23
Premium;Continente Shopping;Feminino;5;Centauro;7933,43;9,41;26;20
Premium;Continente Shopping;Feminino;6;Riachuelo;7388,94;8,76;37;31
Premium;Continente Shopping;Feminino;7;Alô Bebê;6939,92;8,23;7;7
Premium;Continente Shopping;Feminino;8;Óticas Chilli Beans;6547,929999999999;7,76;6;3
Premium;Continente Shopping;Feminino;9;IDELI.OUI;6472,52;7,68;8;7
Premium;Continente Shopping;Feminino;10;Empório du Homem ;6146,18;7,29;10;5
Premium;Continente Shopping;Masculino;1;Vivara;9842,5;13,09;5;4
Premium;Continente Shopping;Masculino;2;CLIFIELD;9794,6;13,03;10;8
Premium;Continente Shopping;Masculino;3;Brooksfield;9578,3;12,74;5;5
Premium;Continente Shopping;Masculino;4;Nike Unite;8889,54;11,82;23;21
Premium;Continente Shopping;Masculino;5;Exclusiva Colchões;8684,83;11,55;2;2
Premium;Continente Shopping;Masculino;6;Alô Bebê;6185,62;8,23;9;7
Premium;Continente Shopping;Masculino;7;Centauro;6022,72;8,01;10;9
Premium;Continente Shopping;Masculino;8;Decathlon;5769,7300000000005;7,67;18;13
Premium;Continente Shopping;Masculino;9;Vivo;5585,0;7,43;2;2
Premium;Continente Shopping;Masculino;10;Magazine Luiza;4843,1;6,44;2;1
Premium;Garten Shopping;Feminino;1;Renner;23029,190000000002;19,45;90;71
Premium;Garten Shopping;Feminino;2;Riachuelo;16233,8;13,71;61;53
Premium;Garten Shopping;Feminino;3;Havan;13966,08;11,79;46;35
Premium;Garten Shopping;Feminino;4;Centauro;10563,34;8,92;34;32
Premium;Garten Shopping;Feminino;5;Shoulder;9757,26;8,24;13;11
Premium;Garten Shopping;Feminino;6;C&A;9592,220000000001;8,1;37;34
Premium;Garten Shopping;Feminino;7;Farm;9556,2;8,07;14;11
Premium;Garten Shopping;Feminino;8;Idéli Oui;8623,08;7,28;16;15
Premium;Garten Shopping;Feminino;9;Camicado;8569,9;7,24;19;16
Premium;Garten Shopping;Feminino;10;Tok & Stok;8523,69;7,2;18;16
Premium;Garten Shopping;Masculino;1;Vivara ;14576,0;24,76;7;6
Premium;Garten Shopping;Masculino;2;IPLACE MOBILE;8165,66;13,87;2;2
Premium;Garten Shopping;Masculino;3;Centauro;6987,52;11,87;17;14
Premium;Garten Shopping;Masculino;4;JCanedo;4814,52;8,18;4;3
Premium;Garten Shopping;Masculino;5;Idéli Oui;4572,0;7,76;6;5
Premium;Garten Shopping;Masculino;6;Renner;4478,7;7,61;13;11
Premium;Garten Shopping;Masculino;7;Vivo;4417,0;7,5;1;1
Premium;Garten Shopping;Masculino;8;Magazine Luiza;3897,5600000000004;6,62;2;2
Premium;Garten Shopping;Masculino;9;Levi's;3768,44;6,4;6;6
Premium;Garten Shopping;Masculino;10;CVC;3203,6;5,44;1;1
Premium;Nações Shopping;Feminino;1;Exclusiva Colchões;7700,0;23,07;2;2
Premium;Nações Shopping;Feminino;2;Riachuelo;3600,34;10,79;13;8
Premium;Nações Shopping;Feminino;3;Samsung;3419,0;10,24;1;1
Premium;Nações Shopping;Feminino;4;Luz da Lua;3106,4;9,31;7;6
Premium;Nações Shopping;Feminino;5;Renner;3046,34;9,13;16;14
Premium;Nações Shopping;Feminino;6;Fátima Papelaria;2767,5;8,29;5;4
Premium;Nações Shopping;Feminino;7;Tokaia;2605,0;7,81;2;2
Premium;Nações Shopping;Feminino;8;C&A;2584,54;7,74;16;11
