loja,valor,clientes
Vivara,44626.0,11
Zara,37050.83,76
Renner,35555.17,93
Sephora,24032.07,49
Tok&Stok,20464.55,21
BOSS,19380.0,10
C&A,18031.29,54
Centauro,17972.98,47
Coliseu,14829.0,2
Superlegal Brinquedos,14605.130000000001,57
Brooksfield,14093.3,5
Live!,14003.37,18
Shoulder,12784.7,9
Osklen,11756.6,7
Livrarias Catarinense,11754.33,85
Track&Field,9943.3,15
Riachuelo,9070.2,35
Outback Steakhouse,9036.18,26
Kopenhagen,8372.699999999999,19
Paris Cosméticos,8111.67,30
