faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),388,409746.44,6.012707267937394
Gen X (1965-1980),1805,1815208.78,27.97148613048195
Gen Z (1997-2012),893,760283.11,13.838524717185804
Millennials (1981-1996),3358,3112581.39,52.03781187044786
Nao Informado,1,2199.0,0.01549666821633349
Silent (antes 1946),8,6166.639999999999,0.12397334573066791
