shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,3609,5802379.89,3.0,3.0,3.0,9.0,1607.7528096425601,587,2451514.43,4176.344855195912,942,1835064.41,1948.0513906581741,1235,1151477.63,932.3705506072873,845,364323.42,431.1519763313609,23.72
Continente Shopping,4384,5497827.48,3.0,3.0,3.0,9.0,1254.0664872262776,675,1947669.86,2885.4368296296298,1192,1847869.41,1550.226015100671,1552,1345993.52,867.2638659793814,965,356294.69,369.2172953367876,22.47
Garten Shopping,4870,5213362.31,3.0,3.0,3.0,9.0,1070.5056078028747,743,1795933.6,2417.1380888290714,1321,1833028.17,1387.6064875094626,1723,1242288.41,721.0031398723157,1083,342112.13,315.8930101569714,21.31
Neumarkt Shopping,3412,4332569.07,3.0,3.0,3.0,9.0,1269.8033616647128,573,1740042.18,3036.722827225131,827,1295875.79,1566.9598428053205,1217,1009140.6,829.2034511092851,795,287510.5,361.64842767295596,17.71
Nações Shopping,2107,1959987.86,3.0,3.0,3.0,9.0,930.2267963929759,330,713912.08,2163.369939393939,569,632274.76,1111.2034446397188,740,471373.44,636.9911351351351,468,142427.58,304.33243589743586,8.01
Norte Shopping,1861,1656848.58,3.00107469102633,2.99892530897367,2.99892530897367,8.99892530897367,890.3001504567437,265,504166.13,1902.5136981132075,526,576731.08,1096.4469201520913,668,461958.1,691.5540419161676,402,113993.27,283.5653482587065,6.77
