shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,3609,5802379.89,3.0174563591022445,3.083679689664727,3.310335272928789,9.41147132169576,1607.7528096425601,712,2670064.75,3750.090941011236,999,1821587.1,1823.4105105105107,1208,1056141.68,874.2894701986754,690,254586.36,368.96573913043477,23.72
Continente Shopping,4384,5497827.48,2.9534671532846715,3.13617700729927,3.063412408759124,9.153056569343066,1254.0664872262776,714,1987583.39,2783.730238095238,1226,1898833.86,1548.804127243067,1577,1304304.97,827.0798795180723,867,307105.26,354.2159861591696,22.47
Garten Shopping,4870,5213362.31,3.224640657084189,2.9780287474332647,2.874127310061602,9.076796714579055,1070.5056078028747,716,1819091.94,2540.631201117318,1349,1845677.31,1368.1818458117125,1842,1255690.91,681.6997339847991,963,292902.15,304.1559190031153,21.31
Neumarkt Shopping,3412,4332569.07,2.876318874560375,2.9689331770222744,3.069753810082063,8.915005861664714,1269.8033616647128,576,1711031.97,2970.5416145833333,805,1276333.24,1585.5071304347825,1169,1035794.05,886.051368691189,862,309409.81,358.9440951276102,17.71
Nações Shopping,2107,1959987.86,2.9121974371143806,2.809207403891789,2.7717133364973896,8.49311817750356,930.2267963929759,237,571587.26,2411.7605907172997,507,667425.59,1316.4212820512819,808,537222.04,664.8787623762377,555,183752.97,331.08643243243245,8.01
Norte Shopping,1861,1656848.58,2.8140784524449223,2.84739387426115,2.708758731864589,8.370231058570662,890.3001504567437,202,427303.76,2115.3651485148516,429,507165.83,1182.204731934732,706,548744.75,777.2588526912182,524,173634.24,331.36305343511447,6.77
