perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,5072,73827571.45,14555.909197555206,6.571372239747634,25.06,76.14
Premium,3316,11870471.71,3579.756245476478,3.399276236429433,16.38,12.24
Potencial,4715,7767438.0,1647.3887592788972,2.7985153764581123,23.29,8.01
Pontual,7140,3503603.29,490.7007408963585,1.9443977591036414,35.27,3.61
