Metrica,High Spenders,Demais Clientes
Qtd Clientes,914.0,8219.0
Valor Total (R$),4079038.2100000004,5243601.37
Ticket Medio (R$),4462.842680525165,637.9853230319991
Freq Media Compras,6.533916849015317,3.218153059982966
Idade Media,45.05611390284757,42.898486568293606
% Feminino,67.94310722100656,72.80691081640103
% Masculino,31.838074398249454,27.059252950480595
