dia_semana,valor,transacoes
Domingo,3833684.08,8107
Quarta,1446288.1,2838
Quinta,1402940.41,3266
Sabado,2712855.98,5502
Segunda,1568870.66,3263
Sexta,1743279.63,3791
Terca,1147281.17,2437
