loja,valor,clientes
Zara,1370341.15,1601
Sephora,545033.11,828
Renner,535906.19,1311
Vivara,533077.81,171
iPlace Mobile,529935.84,103
.,371353.32,365
Centauro,366236.12,687
C&A,292069.29,761
Riachuelo,217595.06,624
Life Vivara,190470.73,222
Tok&Stok,186980.56,229
Outback Steakhouse,175009.16,518
Samsung,171307.0,29
Paris Cosméticos,163275.84,337
Lindt,161858.65,651
Superlegal Brinquedos,144545.93,426
Le Creuset,142760.82,91
Padrão,141625.4,60
Magazine Luiza,138487.88,60
Swarovski,134865.91,62
