segmento,valor,clientes
Casa e Decoração,61814.4,145
Moda,56946.85,146
Supermercado,45138.15,160
Gastronomia,40910.53,279
Calçados,34855.83,92
Eletrodomésticos,25754.61,113
Beleza e Bem-estar,16743.920000000002,100
Esportes,16106.17,50
Telefonia,8712.07,9
Pets,7933.58,59
Eletrônicos,7707.0,3
Infantil,7406.06,38
Livrarias,3815.7799999999997,33
Papelaria,3171.16,48
Farmácias,2950.12,33
Presentes e Acessórios,2865.2,37
Fast Food,2591.5,35
Lazer,2386.9,29
Ótica,1787.9,2
Serviços,929.01,50
