genero,qtd_clientes,valor_total,pct_clientes
Feminino,2147,1984490.93,65.63741974931213
Masculino,1120,1149188.76,34.2402934882299
Nao Informado,2,202.5,0.06114338122898196
Outro,2,1338.5,0.06114338122898196
