loja,valor,clientes
Vivara ,403737.63,144
Renner,217659.52,597
Centauro,128998.5,288
Riachuelo,119622.7,337
Havan,113673.2,386
Shoulder,79902.15,89
Brooksfield,77207.66,31
Pittol,75507.38,266
C&A,75401.97,265
Idéli Oui,75257.34,122
Levi's,72181.07,106
Life Vivara,71911.96,114
Makenji,61421.23,65
VIRUS 41,57399.53,92
Damyller,49325.0,60
Bergerson,47827.9,7
Arezzo,47660.56,81
Samsung,47447.11,14
Adidas,45848.49,69
IPLACE MOBILE,44274.68,20
