loja,valor,clientes
Panvel Farmácias,58310.51,106
Renner,37798.5,118
Nike Unite,18536.7,34
Riachuelo,15920.23,76
Kalunga,13583.539999999999,112
PRIME GAMES,12211.0,4
Centauro,11224.12,37
C&A,10604.47,51
Studio Z,9549.03,45
Ri Happy Baby,8432.22,42
Life Vivara,8274.96,7
Decathlon,7945.33,56
Livrarias Catarinense,7633.41,93
Madero,7113.93,27
Carioca Calçados,7043.66,18
Lojas Americanas,6870.2,121
Óticas Carol,6662.95,5
Cobasi,6233.71,43
Spoleto,5799.52,69
Arezzo,5764.24,14
