segmento,valor,clientes
Moda,98914.84,217
Gastronomia,23390.83,211
Esportes,19068.11,43
Beleza e Bem-estar,18549.22,60
Calçados,18102.54,58
Casa e Decoração,16823.79,61
Telefonia,11537.23,7
Moda Feminina,8029.58,9
Presentes e Acessórios,7492.29,43
Joalheria,6558.1,12
Papelaria,6177.37,49
Infantil,4913.67,24
Pets,3933.22,32
Eletrônicos,3586.4,14
Livrarias,3426.06,39
Farmácias,2050.34,24
Ótica,2000.95,6
Kids,102.0,2
Eletrodomésticos,59.9,1
Gastronomia - Sorvetes,34.0,1
