faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),8,3415.24,4.41988950276243
Gen X (1965-1980),40,20974.79,22.099447513812155
Gen Z (1997-2012),26,11959.09,14.3646408839779
Millennials (1981-1996),107,75897.82,59.11602209944752
