faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),838,751829.53,5.216958226981261
25-39 (Millennials),6109,6883993.5,38.03150096495051
40-54 (Gen X),6735,8581795.49,41.92865591732553
55-69 (Boomers),2060,2705766.07,12.824503517400238
70+ (Silent),314,369979.18,1.9548029633318809
Nao Informado,7,8052.73,0.04357841001058333
