genero,qtd_clientes,valor_total,pct_clientes
Feminino,10097,12039733.03,62.85874369669426
Masculino,5946,7251438.32,37.01674656041835
Nao Informado,2,326.27,0.012450974288738094
Outro,18,9918.88,0.11205876859864283
