loja,valor,clientes
Havan,470107.68,556
Casas Bahia,253900.43,131
Pittol,140509.82,328
Atacadão,135900.36000000002,281
Magazine Luiza,127103.35,63
Centauro,97836.78,167
Samsung,91523.99,36
Renner,84428.08,225
JCanedo,75303.0,73
Riachuelo,65757.05,198
Brando Bike,65466.99,39
NXT Eletric,60532.020000000004,12
Motorola,52054.99,30
Claro,49746.6,24
Cia do Terno,46601.38,61
Botoclinic,42442.67,25
EXCLUSIVA COLCHOES E ESTOFADOS,37124.58,11
Tim,36933.99,18
Idéli.oui,34256.57,76
Kalunga,32403.22,85
