perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,120,205719.83,3.5416666666666665,4.358333333333333,4.683333333333334,4.575,13.616666666666667,1714.3319166666665,14.05,27.56
Premium,272,284996.38,1.661764705882353,3.547794117647059,3.8345588235294117,3.4779411764705883,10.860294117647058,1047.7808088235295,31.85,38.18
Potencial,262,207900.19,1.0877862595419847,2.7938931297709924,2.381679389312977,2.7748091603053435,7.950381679389313,793.5121755725191,30.68,27.85
Pontual,200,47847.44,1.005,1.71,1.665,1.7,5.075,239.2372,23.42,6.41
