perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Zara;59446,0;92,86;99;74
Premium;Balneário Shopping;Feminino;2;Renner;1229,22;1,92;3;3
Premium;Balneário Shopping;Feminino;3;Jorge Bischoff;873,5;1,36;1;1
Premium;Balneário Shopping;Feminino;4;Usaflex;509,97;0,8;1;1
Premium;Balneário Shopping;Feminino;5;Livrarias Catarinense;380,0;0,59;3;1
Premium;Balneário Shopping;Feminino;6;L'Occitane En Provence;356,5;0,56;2;2
Premium;Balneário Shopping;Feminino;7;Lindt;338,9;0,53;2;2
Premium;Balneário Shopping;Feminino;8;World Tennis;309,97;0,48;1;1
Premium;Balneário Shopping;Feminino;9;Sephora;299,3;0,47;1;1
Premium;Balneário Shopping;Feminino;10;Outback Steakhouse;276,83;0,43;1;1
Premium;Balneário Shopping;Masculino;1;Zara;12856,75;84,29;19;15
Premium;Balneário Shopping;Masculino;2;Reserva;1597,0;10,47;1;1
Premium;Balneário Shopping;Masculino;3;Boiko;599,0;3,93;1;1
Premium;Balneário Shopping;Masculino;4;Adidas;199,89;1,31;1;1
Premium;Continente Shopping;Feminino;1;C&A;6107,04;53,91;11;5
Premium;Continente Shopping;Feminino;2;TIM ;1998,0;17,64;1;1
Premium;Continente Shopping;Feminino;3;Riachuelo;729,8;6,44;2;2
Premium;Continente Shopping;Feminino;4;Zinzane;519,98;4,59;1;1
Premium;Continente Shopping;Feminino;5;Ótica Diniz;425,0;3,75;1;1
Premium;Continente Shopping;Feminino;6;OPHICINA;413,0;3,65;1;1
Premium;Continente Shopping;Feminino;7;DEMOCRATA;305,9;2,7;1;1
Premium;Continente Shopping;Feminino;8;Altenburg;298,0;2,63;1;1
Premium;Continente Shopping;Feminino;9;Quebra Gelo;271,0;2,39;1;1
Premium;Continente Shopping;Feminino;10;Natura;259,96;2,29;1;1
Premium;Continente Shopping;Masculino;1;Arezzo;2675,88;70,76;6;2
Premium;Continente Shopping;Masculino;2;Bob's Sorvete - Quiosque;582,2;15,4;1;1
Premium;Continente Shopping;Masculino;3;C&A;299,99;7,93;1;1
