cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
108448,1236.5,1,4,Balneário Shopping,Masculino,Moda,4,1,5,10,Premium
108811,475.0,1,3,Balneário Shopping,Feminino,Moda,5,1,3,9,Potencial
109000,315.93,1,6,Continente Shopping,Masculino,Moda,4,1,3,8,Potencial
110081,105.97,1,4,Continente Shopping,Feminino,Moda,5,1,2,8,Potencial
111446,128.0,1,0,Balneário Shopping,Feminino,Moda,5,1,1,7,Potencial
111469,959.8,2,8,Continente Shopping,Masculino,Calçados,4,4,5,13,VIP
111832,4102.5,2,1,Balneário Shopping,Feminino,Moda,5,4,5,14,VIP
111948,259.5,1,11,Balneário Shopping,Feminino,Moda,3,1,2,6,Pontual
112014,498.5,1,17,Balneário Shopping,Feminino,Moda,2,1,3,6,Pontual
112029,942.49,2,4,Balneário Shopping,Feminino,Calçados,4,4,4,12,Premium
112059,19.0,1,6,Continente Shopping,Feminino,Gastronomia,4,1,1,6,Pontual
112110,1900.0,1,14,Norte Shopping,Feminino,Eletrônicos,2,1,5,8,Potencial
112200,504.79,5,2,Neumarkt Shopping,Feminino,Calçados,5,5,4,14,VIP
112262,79.98,1,14,Continente Shopping,Feminino,Moda,3,1,1,5,Pontual
112272,438.62,2,3,Continente Shopping,Masculino,Eletrodomésticos,5,4,4,13,VIP
113044,207.5,1,16,Balneário Shopping,Feminino,Moda,2,1,1,4,Pontual
113259,2610.0,3,5,Balneário Shopping,Feminino,Moda,4,5,5,14,VIP
113431,222.9,2,12,Neumarkt Shopping,Feminino,Beleza e Bem-estar,2,4,3,9,Potencial
113432,35.1,2,2,Garten Shopping,Masculino,Gastronomia,5,5,1,11,Premium
113512,429.1,2,11,Balneário Shopping,Feminino,Calçados,3,4,3,10,Premium
113777,174.5,1,8,Balneário Shopping,Feminino,Moda,3,1,1,5,Pontual
113867,49.99,1,27,Continente Shopping,Feminino,Moda,2,1,1,4,Pontual
113875,678.0,2,14,Balneário Shopping,Feminino,Moda,2,4,4,10,Premium
113949,533.5,2,8,Balneário Shopping,Feminino,Moda,3,4,3,10,Premium
114223,1434.5,1,4,Balneário Shopping,Feminino,Moda,4,1,5,10,Premium
114681,776.5,1,18,Balneário Shopping,Feminino,Moda,2,1,4,7,Potencial
114715,1195.5,1,27,Balneário Shopping,Feminino,Moda,1,1,5,7,Potencial
114958,1405.5,1,18,Balneário Shopping,Masculino,Moda,2,1,5,8,Potencial
115022,390.5,2,3,Balneário Shopping,Masculino,Moda,5,4,2,11,Premium
115168,20.0,1,26,Norte Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
115438,608.5,1,4,Balneário Shopping,Feminino,Moda,4,1,3,8,Potencial
115457,319.5,1,11,Balneário Shopping,Feminino,Moda,3,1,2,6,Pontual
115563,857.5,2,1,Balneário Shopping,Feminino,Moda,5,4,4,13,VIP
