shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Neumarkt Shopping,VIP,7,Infantil,1049.9,2.54,5,4
Neumarkt Shopping,VIP,8,Farmácias,990.9100000000001,2.4,5,1
Neumarkt Shopping,VIP,9,Beleza e Bem-estar,940.73,2.27,8,7
Neumarkt Shopping,VIP,10,Moda Feminina,798.2,1.93,2,1
Norte Shopping,Premium,1,Eletrodomésticos,2098.9,48.84,2,2
Norte Shopping,Premium,2,Telefonia,1999.0,46.51,1,1
Norte Shopping,Premium,3,Casa e Decoração,199.9,4.65,1,1
Norte Shopping,VIP,1,Telefonia,2299.0,45.45,1,1
Norte Shopping,VIP,2,Eletrodomésticos,1239.04,24.5,7,6
Norte Shopping,VIP,3,Infantil,429.96000000000004,8.5,3,2
Norte Shopping,VIP,4,Gastronomia,335.55,6.63,11,3
Norte Shopping,VIP,5,Pets,264.84,5.24,1,1
Norte Shopping,VIP,6,Casa e Decoração,249.98,4.94,1,1
Norte Shopping,VIP,7,Esportes,109.98,2.17,2,2
Norte Shopping,VIP,8,Papelaria,49.9,0.99,1,1
Norte Shopping,VIP,9,Moda,39.99,0.79,1,1
Norte Shopping,VIP,10,Livrarias,39.96,0.79,1,1
