perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,4436,11870650.51,8.700631199278629,4.42380522993688,4.763300270513977,4.550946798917944,13.738052299368801,2675.9807281334533,13.87,31.2
Premium,9515,15699720.26,4.353126642143983,3.3442984760903838,3.7972674724119813,3.768260641093011,10.909826589595376,1649.996874408828,29.75,41.26
Potencial,11100,8493861.12,2.1667567567567567,2.8855855855855856,2.5057657657657657,2.603693693693694,7.995045045045045,765.2127135135134,34.7,22.32
Pontual,6936,1983611.92,1.3288638985005767,1.8001730103806228,1.5694925028835063,1.5883794694348328,4.958044982698962,285.987877739331,21.68,5.21
