shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,9992,16855184.24,1686.8679183346676,2730,9355904.0,3427.071062271062,1900,3288007.21,1730.5301105263159,2633,2891723.35,1098.2618116217243,2729,1319549.68,483.5286478563576,2192,11056193.99,5043.884119525547,2224,3153092.03,1417.757207733813,2414,1759018.01,728.6735749792875,3162,886880.21,280.4807748260594,1645,44.3
Continente Shopping,6564,6256820.45,953.2023842169409,1263,2124893.35,1682.4175376088679,1188,1470532.58,1237.822037037037,1944,1715757.83,882.5914763374486,2169,945636.6900000001,435.97818810511757,685,2632745.48,3843.4240583941605,1184,1636159.77,1381.8916976351352,1661,1192283.59,717.8107104154125,3034,795631.61,262.2385003295979,452,16.44
Neumarkt Shopping,5938,6180519.08,1040.8418794206805,1792,3022871.44,1686.8702232142857,1227,1332295.78,1085.815631621842,1561,1267044.83,811.6879115951314,1358,558307.03,411.124469808542,724,2941274.78,4062.5342265193367,1105,1534118.1300000001,1388.3421990950228,1447,1037460.1,716.9731167933655,2662,667666.07,250.81370022539443,470,16.24
Garten Shopping,5733,5681783.43,991.0663579277865,1220,2188873.63,1794.158713114754,1111,1284502.1,1156.167506750675,1657,1433323.29,865.011038020519,1745,775084.41,444.174446991404,628,2447110.59,3896.6729140127386,1066,1465489.76,1374.7558724202627,1547,1118219.28,722.8308209437621,2492,650963.8,261.2214285714286,414,14.93
Norte Shopping,3002,2622276.44,873.5098067954697,514,869018.28,1690.6970428015566,568,669965.9,1179.5174295774648,813,656947.4400000001,808.0534317343174,1107,426344.82,385.13533875338754,276,1106588.39,4009.378224637681,450,614451.82,1365.4484888888887,723,519700.76,718.8115629322268,1553,381535.47000000003,245.67641339343209,194,6.89
Nações Shopping,758,451260.17,595.3300395778364,203,176352.82,868.7331034482759,141,116168.35,823.8890070921987,164,92551.89,564.3407926829268,250,66187.11,264.74844,42,158962.8,3784.828571428571,85,115765.61,1361.9483529411764,116,81656.21,703.9328448275862,515,94875.55,184.22436893203883,24,1.19
