perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,4347,11741860.42,8.74074074074074,4.40602714515758,4.755923625488843,4.542443064182194,13.704393834828618,2701.1411134115483,13.59,30.86
Premium,9535,15895212.08,4.382380702674357,3.3274252753015205,3.8095437860513894,3.774829575249082,10.911798636601993,1667.0384981646566,29.81,41.78
Potencial,11284,8532188.07,2.1683800070896844,2.900389932647997,2.501683800070897,2.597837646224743,7.999911378943637,756.1315198511166,35.28,22.42
Pontual,6821,1878583.24,1.3244392317841958,1.811024776425744,1.5736695499193667,1.5991790060108488,4.98387333235596,275.4117050285882,21.32,4.94
