shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,9992,16855184.24,3.0,3.0,3.0,9.0,1686.8679183346676,1356,5436459.76,4009.188613569321,3019,7041270.49,2332.318810864525,3460,3547131.69,1025.1825693641617,2157,830322.3,384.9431154381085,44.3
Continente Shopping,6564,6256820.45,3.0,3.0,3.0,9.0,953.2023842169409,893,1780574.28,1993.9241657334826,1959,2642208.95,1348.753930576825,2335,1481663.31,634.5453147751606,1377,352373.91,255.8997167755991,16.44
Neumarkt Shopping,5938,6180519.08,3.0,3.0,3.0,9.0,1040.8418794206805,863,2016158.48,2336.220718424102,1722,2455713.19,1426.0819918699187,2017,1376389.15,682.3942240951908,1336,332258.26,248.69630239520959,16.24
Garten Shopping,5733,5681783.43,3.0,3.0,3.0,9.0,991.0663579277865,792,1767524.84,2231.723282828283,1732,2325103.49,1342.4385046189377,1944,1261860.42,649.1051543209876,1265,327294.68,258.7309723320158,14.93
Norte Shopping,3002,2622276.44,3.0,3.0,3.0,9.0,873.5098067954697,410,704705.15,1718.7930487804879,875,1042975.56,1191.9720685714287,1087,744981.13,685.3552253909844,630,129614.6,205.73746031746032,6.89
Nações Shopping,758,451260.17,3.0,3.0,3.0,9.0,595.3300395778364,122,165228.0,1354.327868852459,208,192448.58,925.2335576923076,257,81835.42,318.4257587548638,171,11748.17,68.70274853801169,1.19
