loja,valor,clientes
Renner,52110.6,143
Havan,22470.52,83
Riachuelo,16114.38,71
Centauro,15038.74,50
Madero,14272.94,57
Livrarias Catarinense,12813.89,92
Me.Linda,12034.34,75
Panvel Farmácias,11575.67,74
Kalunga,10590.36,69
Cobasi,10196.76,52
Swarovski,9809.0,4
Life by Vivara,9794.0,16
Victor Hugo,8133.0,2
JCanedo,7317.23,11
Motorola,7270.0,2
Game Mania,7068.4,4
Lojas Americanas,6998.51,101
Hering Store,6995.7,17
Ri Happy,6878.1,32
Vivara,6864.46,5
