genero,qtd_clientes,valor_total,pct_clientes
Feminino,4251,4142899.48,69.64285714285714
Masculino,1849,1781383.78,30.291612057667106
Nao Informado,1,313.15999999999997,0.0163826998689384
Outro,3,2797.0,0.049148099606815196
