loja,valor,clientes
Renner,45857.68,133
Vivara,39849.64,7
Havan,19095.65,72
Ri Happy,15382.02,67
Shoulder,14510.92,16
Vivo,14236.0,1
Riachuelo,14216.28,63
GrandVision,13165.58,3
iPlace Mobile,12515.0,7
Idéli.Oui,12491.7,13
Centauro,11571.27,37
Livrarias Catarinense,10840.1,75
Lojas Americanas,10008.86,90
Madero,8929.32,43
Life by Vivara,8614.5,12
Cobasi,8340.57,54
Me.Linda,8257.72,74
Damyller,7853.0,6
Studio Z,7700.51,47
Panvel Farmácias,7550.48,62
