segmento,valor,clientes
Moda,118396.82,231
Gastronomia,50709.03,307
Joalheria,50600.03,23
Beleza e Bem-estar,37210.659999999996,151
Casa e Decoração,27585.52,104
Telefonia,26043.2,5
Ótica,24796.18,12
Eletrônicos,21908.92,20
Calçados,20094.57,71
Infantil,16401.92,70
Moda Feminina,14510.92,16
Esportes,13065.18,45
Livrarias,10840.1,75
Eletrodomésticos,10008.86,90
Pets,8340.57,54
Presentes e Acessórios,7570.85,26
Farmácias,7550.48,62
Papelaria,5942.63,53
Serviços,452.0,21
Lazer,167.0,3
