loja,valor,clientes
Magazine Luiza,390752.02,165
Casas Bahia,390548.02,177
Havan,353421.82,757
Pittol,292276.05,753
CVC,267282.51,22
Atacadão,231939.45,614
Renner,231717.63,577
Samsung,174693.01,61
Riachuelo,167362.7,463
Centauro,157292.79,337
Idéli.oui,128387.5,248
Claro,119919.76000000001,52
Vivara,99688.13,55
Tim,97222.6,43
Paquetá,61925.65,159
Motorola,61344.94,19
Bkko,61024.05,75
Cia do Terno,55669.88,78
Pratafina,51530.0,175
Brando Bike,48954.9,37
