perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,533,2288239.64,4293.132532833021,9.75046904315197,8.43,44.07
Premium,857,1188656.69,1386.9973045507584,7.305717619603267,13.56,22.89
Potencial,1320,938069.89,710.6590075757576,5.118181818181818,20.89,18.07
Pontual,3610,777421.93,215.3523351800554,2.616897506925208,57.12,14.97
