perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,2815,47538812.51,16887.677623445827,5.779040852575489,44.54,88.71
Premium,1016,3722485.91,3663.8640846456697,4.271653543307087,16.08,6.95
Potencial,1009,1687907.31,1672.8516451932608,3.549058473736373,15.97,3.15
Pontual,1480,642603.1,434.1912837837838,2.345945945945946,23.42,1.2
