shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Continente Shopping,CS,21034,6298,6644732.67,1055.054409336297,41.159968102073364,2185.949,630
Balneário Shopping,BS,28870,9718,14394610.29,1481.2317647664127,41.44749612803304,3269.4300000000057,972
Neumarkt Shopping,NK,21728,6652,7521506.01,1130.7134711365002,43.165612767238784,2359.0050000000024,666
Norte Shopping,NR,7193,2675,2796760.5799999996,1045.5179738317756,41.29486699138254,2298.936,268
Garten Shopping,GS,20714,6900,7863739.94,1139.672455072464,40.86619206741246,2241.006000000001,690
Nações Shopping,NS,11644,3886,3492612.52,898.7680185280494,39.394369834710744,1905.0949999999998,389
