faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),10,42377.68,4237.768,3.8314176245210727
25-39 (Millennials),92,328833.49,3574.2770652173913,35.24904214559387
40-54 (Gen X),130,525978.39,4045.9876153846153,49.808429118773944
55-69 (Boomers),26,138118.49,5312.249615384615,9.961685823754788
70+ (Silent),3,66132.82,22044.273333333334,1.1494252873563218
