loja,valor,clientes
Zara,133683.3,196
Sephora,54465.91,86
Renner,53835.72,158
Vivara,42323.55,13
Padrão,32446.1,9
BOSS,30420.0,8
Centauro,25866.41,55
ZARA,25106.75,37
C&A,24904.31,70
The North Face,22220.4,10
LE LIS BLANC DEUX,22211.79,11
Superlegal Brinquedos,20135.83,64
Riachuelo,19844.95,72
Ugg,19833.0,7
Paris Cosméticos,17393.66,51
Adidas,17174.43,19
Monte Carlo Joias,13532.5,3
Track&Field,11949.199999999999,20
Life Vivara,11407.0,14
Rip Curl,11199.62,13
