segmento,valor,clientes
Moda,301084.84,480
Gastronomia,72174.97,436
Esportes,62047.18,148
Calçados,50219.88,134
Joalheria,47841.4,22
Ótica,33992.89,19
Beleza e Bem-estar,32188.18,165
Telefonia,28869.4,12
Moda Feminina,26276.48,49
Eletrônicos,23101.7,6
Eletrodomésticos,21934.25,118
Infantil,18010.03,68
Pets,8647.6,52
Farmácias,8342.25,87
Casa e Decoração,6384.85,40
Papelaria,6072.4,64
Livrarias,5847.35,57
Presentes e Acessórios,5638.35,32
Serviços,971.0,49
Lazer,312.0,7
