faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),345,672058.33,9.254291845493562
Gen X (1965-1980),1147,1945269.3,30.767167381974247
Gen Z (1997-2012),370,487629.61,9.92489270386266
Millennials (1981-1996),1856,2710250.88,49.78540772532189
Silent (antes 1946),10,13266.45,0.26824034334763946
