genero,qtd_clientes,valor_total,pct_clientes
Feminino,4189,4199843.16,64.78502938447262
Masculino,2265,2230177.18,35.02938447262605
Nao Informado,5,3172.96,0.07732755954222086
Outro,7,5051.99,0.10825858335910918
