segmento,valor,clientes
Moda,31808.07,74
Joalheria,19023.0,2
Calçados,17025.38,32
Telefonia,11102.2,5
Gastronomia,2344.11,23
Beleza e Bem-estar,1635.46,7
Esportes,1562.78,6
Casa e Decoração,1117.7,2
Presentes e Acessórios,1050.0,5
Moda Feminina,985.25,3
Eletrodomésticos,762.2,6
Livrarias,507.4,1
Pets,455.31,3
Ótica,425.0,1
Farmácias,212.76,3
Lazer,74.0,2
Infantil,4.0,1
