loja,valor,clientes
Samsung,81575.14,24
Polishop,51361.29,44
Havan,36076.13,110
Atacadão,33922.53,135
Renner,32623.68,119
Kalunga,31339.63,120
Magazine Luiza,28172.78,17
Vivara,26854.0,17
Riachuelo,26367.2,82
Centauro,25001.510000000002,62
Vivo,22835.0,8
JCanedo,17554.98,22
Pittol,17352.71,69
Boiko Joalheiros,13912.0,4
Cia do Terno,12020.800000000001,20
Claro,11738.76,4
Audithorium,11010.93,11
Livrarias Catarinense,9859.91,60
Casas Bahia,9617.75,10
Toni Toys ,9485.33,31
