segmento,valor,clientes
Moda,667860.18,1190
Joalheria,297559.3,118
Telefonia,124050.11,41
Gastronomia,116003.78,881
Casa e Decoração,110810.87,345
Calçados,105490.86,338
Serviços,99446.9,9
Esportes,93311.61,265
Beleza e Bem-estar,78987.69,267
Moda Feminina,64485.83,87
Infantil,51619.73,207
Presentes e Acessórios,51534.92,202
Papelaria,45256.96,279
Eletrônicos,38113.15,64
Ótica,36866.82,41
Eletrodomésticos,36101.21,21
Livrarias,33379.27,270
Farmácias,20479.31,109
Pets,15564.11,116
