faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),25,22712.15,1.5733165512901195
Gen X (1965-1980),246,324957.9,15.481434864694776
Gen Z (1997-2012),429,357126.39,26.998112020138453
Millennials (1981-1996),882,882362.7,55.50660792951542
Nao Informado,6,2643.73,0.3775959723096287
Silent (antes 1946),1,849.37,0.06293266205160479
