segmento,valor,clientes
Moda,318235.39,484
Gastronomia,96701.83,493
Joalheria,70767.65,30
Telefonia,51482.0,9
Calçados,48499.89,131
Esportes,45979.82,140
Eletrodomésticos,32945.91,147
Beleza e Bem-estar,27843.45,174
Ótica,24144.5,21
Farmácias,17249.95,90
Não informado,13658.85,12
Moda Feminina,11656.25,19
Pets,9748.64,47
Livrarias,9144.32,79
Infantil,8866.02,62
Presentes e Acessórios,7117.0,37
Papelaria,6618.86,84
Casa e Decoração,3802.95,35
Lazer,2074.05,22
Serviços,1794.01,81
