faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),56,66787.37,6.306306306306306
Gen X (1965-1980),238,305615.08,26.8018018018018
Gen Z (1997-2012),108,69698.03,12.162162162162163
Millennials (1981-1996),484,626096.03,54.5045045045045
Silent (antes 1946),2,2629.49,0.22522522522522523
