shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Garten Shopping,2292,2369133.27,3.0,3.0,3.0,9.0,1033.6532591623036,335,688773.86,2056.0413731343283,617,908861.25,1473.0328200972447,848,635193.62,749.0490801886792,492,136304.54,277.0417479674797,24.54
Neumarkt Shopping,1803,2013165.75,3.0,3.0,3.0,9.0,1116.564475873544,302,761646.16,2522.007152317881,463,664410.36,1435.011576673866,606,475388.93,784.4701815181518,432,111720.3,258.6118055555556,20.85
Balneário Shopping,1337,1697761.5,3.0,3.0,3.0,9.0,1269.8290949887808,211,617919.23,2928.527156398104,367,620042.42,1689.4888828337876,434,366170.87,843.7116820276498,325,93628.98,288.08916923076924,17.58
Continente Shopping,1643,1668748.69,3.0,3.0,3.0,9.0,1015.671752891053,238,504128.02,2118.1849579831933,464,628888.98,1355.3641810344827,585,427842.14,731.3540854700855,356,107889.55,303.0605337078652,17.28
Nações Shopping,1185,1154176.36,3.0,3.0,3.0,9.0,973.9884894514769,181,402829.97,2225.579944751381,322,421275.0,1308.307453416149,417,274675.53,658.6943165467627,265,55395.86,209.04098113207547,11.95
Norte Shopping,822,751985.38,3.0,3.0,3.0,9.0,914.8240632603406,116,197087.49,1699.0300862068964,225,280283.77,1245.7056444444445,295,233882.94,792.8235254237288,186,40731.18,218.98483870967743,7.79
