perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,1406,3217346.25,8.472972972972974,4.602418207681366,4.776671408250356,4.45945945945946,13.83854907539118,2288.297475106686,15.48,33.32
Premium,2431,3475703.17,3.7688194158782395,3.4660633484162897,3.723159193747429,3.6618675442204855,10.851090086384204,1429.7421513780337,26.77,36.0
Potencial,3196,2423493.45,2.060700876095119,2.643617021276596,2.646433041301627,2.703066332916145,7.993116395494368,758.2895650813517,35.19,25.1
Pontual,2049,538428.08,1.2093704245973647,1.9033674963396778,1.4743777452415812,1.6764275256222547,5.0541727672035135,262.77602733040504,22.56,5.58
