perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Zara;5957,5;16,79;14;13
Pontual;Balneário Shopping;Feminino;2;Centauro;4711,74;13,28;17;16
Pontual;Balneário Shopping;Feminino;3;Renner;4662,59;13,14;16;16
Pontual;Balneário Shopping;Feminino;4;Natura;4182,24;11,79;20;20
Pontual;Balneário Shopping;Feminino;5;Riachuelo;3722,13;10,49;16;14
Pontual;Balneário Shopping;Feminino;6;C&A;3095,5699999999997;8,72;14;11
Pontual;Balneário Shopping;Feminino;7;Studio Z;2455,77;6,92;13;11
Pontual;Balneário Shopping;Feminino;8;Sephora;2382,3;6,71;8;8
Pontual;Balneário Shopping;Feminino;9;Chilli Beans;2315,7400000000002;6,53;6;6
Pontual;Balneário Shopping;Feminino;10;Kalunga;1998,4;5,63;9;7
Pontual;Balneário Shopping;Masculino;1;Centauro;3039,78;16,7;10;10
Pontual;Balneário Shopping;Masculino;2;Chilli Beans;2145,42;11,79;5;5
Pontual;Balneário Shopping;Masculino;3;Natura;2073,88;11,39;9;9
Pontual;Balneário Shopping;Masculino;4;C&A;1961,77;10,78;8;7
Pontual;Balneário Shopping;Masculino;5;Renner;1699,0;9,33;8;8
Pontual;Balneário Shopping;Masculino;6;Levi's;1664,52;9,14;4;4
Pontual;Balneário Shopping;Masculino;7;Adcos;1615,7;8,88;3;3
Pontual;Balneário Shopping;Masculino;8;Swarovski;1358,0;7,46;2;2
Pontual;Balneário Shopping;Masculino;9;Ri Happy;1328,92;7,3;4;4
Pontual;Balneário Shopping;Masculino;10;Paris Cosméticos;1315,67;7,23;5;4
Pontual;Continente Shopping;Feminino;1;DEMOCRATA;6594,0;12,59;19;18
Pontual;Continente Shopping;Feminino;2;Nike Unite;6277,68;11,99;19;18
Pontual;Continente Shopping;Feminino;3;ADCOS;5764,73;11,01;11;11
Pontual;Continente Shopping;Feminino;4;Centauro;5483,6900000000005;10,47;20;19
Pontual;Continente Shopping;Feminino;5;Polishop;5393,94;10,3;9;9
Pontual;Continente Shopping;Feminino;6;Renner;5260,400000000001;10,04;21;19
Pontual;Continente Shopping;Feminino;7;CLIFIELD;4791,05;9,15;12;12
Pontual;Continente Shopping;Feminino;8;Damyller ;4447,0;8,49;10;9
Pontual;Continente Shopping;Feminino;9;O Boticário;4311,74;8,23;17;17
Pontual;Continente Shopping;Feminino;10;Carioca Calçados;4054,4;7,74;14;14
Pontual;Continente Shopping;Masculino;1;Centauro;8748,15;20,18;26;24
Pontual;Continente Shopping;Masculino;2;Nike Unite;7890,59;18,2;24;18
Pontual;Continente Shopping;Masculino;3;DEMOCRATA;5489,44;12,66;15;15
Pontual;Continente Shopping;Masculino;4;Empório Du Homem;4477,51;10,33;7;7
Pontual;Continente Shopping;Masculino;5;CLIFIELD;4177,95;9,64;12;11
Pontual;Continente Shopping;Masculino;6;Renner;3322,35;7,66;12;10
Pontual;Continente Shopping;Masculino;7;Ojo by mr.ray;2640,0;6,09;3;3
Pontual;Continente Shopping;Masculino;8;Decathlon;2469,7200000000003;5,7;10;10
Pontual;Continente Shopping;Masculino;9;C&A;2281,7599999999998;5,26;10;9
Pontual;Continente Shopping;Masculino;10;Hering Store;1859,8;4,29;6;6
Pontual;Garten Shopping;Feminino;1;Renner;12805,81;16,39;55;51
Pontual;Garten Shopping;Feminino;2;Pittol;10990,22;14,07;44;37
Pontual;Garten Shopping;Feminino;3;Centauro;10725,310000000001;13,73;33;31
Pontual;Garten Shopping;Feminino;4;Havan;9013,06;11,54;47;42
Pontual;Garten Shopping;Feminino;5;Riachuelo;7548,05;9,66;35;30
Pontual;Garten Shopping;Feminino;6;Levi's;7306,96;9,35;16;16
Pontual;Garten Shopping;Feminino;7;C&A;5661,360000000001;7,25;25;24
Pontual;Garten Shopping;Feminino;8;Hering;5059,38;6,48;20;20
Pontual;Garten Shopping;Feminino;9;La Mandinne;4806,6;6,15;15;15
Pontual;Garten Shopping;Feminino;10;ADCOS;4214,7;5,39;9;9
Pontual;Garten Shopping;Masculino;1;Havan;7560,71;15,83;31;30
Pontual;Garten Shopping;Masculino;2;Centauro;7293,17;15,27;21;21
Pontual;Garten Shopping;Masculino;3;Renner;5520,9400000000005;11,56;19;18
Pontual;Garten Shopping;Masculino;4;Pittol;4985,26;10,44;18;17
Pontual;Garten Shopping;Masculino;5;JCanedo;4537,38;9,5;11;10
Pontual;Garten Shopping;Masculino;6;Brooksfield;3994,3999999999996;8,36;6;6
Pontual;Garten Shopping;Masculino;7;Adidas;3864,5;8,09;6;6
Pontual;Garten Shopping;Masculino;8;Riachuelo;3581,36;7,5;14;12
Pontual;Garten Shopping;Masculino;9;Paquetá Esportes;3239,87;6,78;10;9
Pontual;Garten Shopping;Masculino;10;Maze Skate;3195,6;6,69;5;5
Pontual;Nações Shopping;Feminino;1;Centauro;6744,650000000001;14,47;16;16
Pontual;Nações Shopping;Feminino;2;Renner;6481,03;13,91;26;24
Pontual;Nações Shopping;Feminino;3;C&A;5674,22;12,18;29;26
Pontual;Nações Shopping;Feminino;4;Cobasi;5304,27;11,38;25;23
Pontual;Nações Shopping;Feminino;5;Luz da Lua;4958,9;10,64;10;10
Pontual;Nações Shopping;Feminino;6;Pittol;4298,55;9,22;13;13
Pontual;Nações Shopping;Feminino;7;Colcci;3809,8;8,18;7;7
Pontual;Nações Shopping;Feminino;8;Dudalina;3242,5;6,96;6;5
Pontual;Nações Shopping;Feminino;9;Uebel Make Up;3091,2;6,63;19;13
Pontual;Nações Shopping;Feminino;10;Estação do Doce;2997,46;6,43;114;14
Pontual;Nações Shopping;Masculino;1;Centauro;6509,71;25,29;18;18
Pontual;Nações Shopping;Masculino;2;Cobasi;3474,1;13,5;15;15
Pontual;Nações Shopping;Masculino;3;Beagle;2503,82;9,73;9;9
Pontual;Nações Shopping;Masculino;4;Pittol;2479,84;9,63;8;8
Pontual;Nações Shopping;Masculino;5;Camarão Express;2329,72;9,05;28;23
Pontual;Nações Shopping;Masculino;6;FATIMA ESPORTES;1953,46;7,59;3;3
Pontual;Nações Shopping;Masculino;7;Polo Wear;1724,79;6,7;8;7
Pontual;Nações Shopping;Masculino;8;Békko;1698,6;6,6;3;3
Pontual;Nações Shopping;Masculino;9;Colcci;1598,9;6,21;4;3
Pontual;Nações Shopping;Masculino;10;Livraria Catarinense ;1465,0;5,69;7;7
Pontual;Neumarkt Shopping;Feminino;1;Renner;8382,1;21,82;39;33
Pontual;Neumarkt Shopping;Feminino;2;Centauro;5333,33;13,88;15;14
Pontual;Neumarkt Shopping;Feminino;3;Hering Store;4315,63;11,23;12;12
Pontual;Neumarkt Shopping;Feminino;4;Maze;3500,65;9,11;5;5
Pontual;Neumarkt Shopping;Feminino;5;Havan;3436,22;8,95;17;16
Pontual;Neumarkt Shopping;Feminino;6;Riachuelo;3197,5;8,32;18;17
Pontual;Neumarkt Shopping;Feminino;7;Cavezzale;3149,2999999999997;8,2;6;6
Pontual;Neumarkt Shopping;Feminino;8;GrandVision;2569,84;6,69;4;4
Pontual;Neumarkt Shopping;Feminino;9;Paquetá;2307,06;6,01;8;8
Pontual;Neumarkt Shopping;Feminino;10;Studio Z;2223,1099999999997;5,79;11;10
Pontual;Neumarkt Shopping;Masculino;1;Renner;5068,73;20,54;18;18
Pontual;Neumarkt Shopping;Masculino;2;Cia do Homem;4401,62;17,84;8;8
Pontual;Neumarkt Shopping;Masculino;3;Havan;2560,5;10,38;8;8
Pontual;Neumarkt Shopping;Masculino;4;Cavezzale;2080,3199999999997;8,43;6;6
Pontual;Neumarkt Shopping;Masculino;5;Maze;2069,6;8,39;3;3
Pontual;Neumarkt Shopping;Masculino;6;Polishop;2032,09;8,23;3;3
Pontual;Neumarkt Shopping;Masculino;7;JCanedo;1804,1799999999998;7,31;6;6
