genero,qtd_clientes,valor_total,pct_clientes
Feminino,1971,2356332.31,71.72489082969432
Masculino,759,874705.01,27.62008733624454
Nao Informado,11,13829.56,0.4002911208151383
Outro,7,8779.79,0.2547307132459971
